name,IV_atk,IV_def,IV_sta,CP,HP,TDO,DPT,DPE,type_1,type_2,fm_type,cm1_type,cm2_type,min_viable_level
Hariyama,15,10,10,752,34,72.24000000000001,1.6199999999999992,0.31000000000000005,5,5,5,5,5,46.86363636363637
Hariyama,15,10,15,758,35,73.39999999999999,1.6199999999999992,0.31000000000000005,5,5,5,5,5,45.86363636363636
Hariyama,15,15,10,767,34,75.14999999999999,1.6199999999999992,0.31000000000000005,5,5,5,5,5,45.36363636363637
Hariyama,15,15,15,773,35,76.36000000000001,1.6199999999999992,0.31000000000000005,5,5,5,5,5,44.65909090909091
Hatterene,10,10,15,748,18,50.61999999999999,1.25,0.19999999999999996,14,4,14,14,4,49.77272727272727
Hatterene,10,15,15,758,18,51.93999999999999,1.25,0.19999999999999996,14,4,14,14,4,48.1060606060606
Hatterene,15,10,15,763,18,51.60999999999999,1.2800000000000011,0.19999999999999996,14,4,14,14,4,48.1060606060606
Hatterene,15,15,10,761,17,51.34,1.2800000000000011,0.19999999999999996,14,4,14,14,4,49.65909090909091
Hatterene,15,15,15,773,18,52.95,1.2800000000000011,0.19999999999999996,14,4,14,14,4,46.94805194805195
Haxorus,10,10,10,941,21,60.38,1.2299999999999986,0.17000000000000015,2,2,2,1,2,47.42424242424242
Haxorus,10,10,15,953,22,61.94,1.2299999999999986,0.17000000000000015,2,2,2,1,2,46.93181818181818
Haxorus,10,15,10,954,21,62.04,1.2299999999999986,0.17000000000000015,2,2,2,1,2,46.93181818181818
Haxorus,10,15,15,966,22,63.63999999999999,1.2299999999999986,0.17000000000000015,2,2,2,1,2,46.125541125541126
Haxorus,15,10,10,957,21,61.339999999999996,1.2400000000000002,0.17999999999999994,2,2,2,1,2,47.14646464646464
Haxorus,15,10,15,969,22,62.949999999999996,1.2400000000000002,0.17999999999999994,2,2,2,1,2,46.18181818181818
Haxorus,15,15,10,970,21,63.040000000000006,1.2400000000000002,0.17999999999999994,2,2,2,1,2,46.18181818181818
Haxorus,15,15,15,982,22,64.67,1.2400000000000002,0.17999999999999994,2,2,2,1,2,45.8102766798419
Heatran,10,10,10,985,24,82.23,1.3000000000000007,0.20999999999999996,6,16,6,6,10,35.45454545454545
Heatran,10,10,15,996,25,84.1,1.3000000000000007,0.20999999999999996,6,16,6,6,10,34.77272727272727
Heatran,10,15,10,996,24,84.08,1.3000000000000007,0.20999999999999996,6,16,6,6,10,34.77272727272727
Heatran,10,15,15,1007,25,86.0,1.3000000000000007,0.20999999999999996,6,16,6,6,10,34.09090909090909
Heatran,15,10,10,1004,24,83.8,1.3399999999999999,0.20999999999999996,6,16,6,6,10,34.8051948051948
Heatran,15,10,15,1015,25,85.72000000000001,1.3399999999999999,0.20999999999999996,6,16,6,6,10,34.09090909090909
Heatran,15,15,10,1015,24,85.69000000000001,1.3399999999999999,0.20999999999999996,6,16,6,6,10,34.09090909090909
Heatran,15,15,15,1027,25,87.64000000000001,1.3399999999999999,0.20999999999999996,6,16,6,6,10,34.09090909090909
Hippowdon,10,10,10,806,27,80.47999999999999,1.25,0.19999999999999996,10,10,10,15,10,43.21969696969697
Hippowdon,10,10,15,814,28,82.1,1.25,0.19999999999999996,10,10,10,15,10,42.2027972027972
Hippowdon,10,15,10,816,27,82.48,1.25,0.19999999999999996,10,10,10,15,10,41.90909090909091
Hippowdon,10,15,15,824,28,84.13000000000001,1.25,0.19999999999999996,10,10,10,15,10,41.78977272727273
Hippowdon,15,10,10,825,27,82.34,1.2799999999999994,0.21999999999999997,10,10,10,15,10,42.04545454545455
Hippowdon,15,10,15,833,28,84.0,1.2799999999999994,0.21999999999999997,10,10,10,15,10,41.43356643356643
Hippowdon,15,15,10,835,27,84.39,1.2799999999999994,0.21999999999999997,10,10,10,15,10,41.33116883116883
Hippowdon,15,15,15,844,28,86.08000000000001,1.2799999999999994,0.21999999999999997,10,10,10,15,10,40.616883116883116
Hippowdon,15,15,15,844,28,86.08000000000001,1.2799999999999994,0.21999999999999997,10,10,10,15,10,40.616883116883116
Hippowdon,15,15,15,844,28,86.08000000000001,1.2799999999999994,0.21999999999999997,10,10,10,15,10,40.616883116883116
Hippowdon,15,15,15,844,28,86.08000000000001,1.2799999999999994,0.21999999999999997,10,10,10,15,10,40.616883116883116
Hippowdon,15,15,15,844,28,86.08000000000001,1.2799999999999994,0.21999999999999997,10,10,10,15,10,40.616883116883116
Hippowdon,15,15,15,844,28,86.08000000000001,1.2799999999999994,0.21999999999999997,10,10,10,15,10,40.616883116883116
Hippowdon,15,15,15,844,28,86.08000000000001,1.2799999999999994,0.21999999999999997,10,10,10,15,10,40.616883116883116
Hippowdon,15,15,15,844,28,86.08000000000001,1.2799999999999994,0.21999999999999997,10,10,10,15,10,40.616883116883116
Hippowdon,15,15,15,844,28,86.08000000000001,1.2799999999999994,0.21999999999999997,10,10,10,15,10,40.616883116883116
Hoopa,10,10,10,1592,20,54.01,0.3800000000000008,0.09000000000000008,14,8,8,8,14,50.0
Hoopa,10,10,15,1614,20,55.47999999999999,0.3800000000000008,0.09000000000000008,14,8,8,8,14,50.0
Hoopa,10,15,10,1611,20,55.32000000000001,0.3800000000000008,0.09000000000000008,14,8,8,8,14,50.0
Hoopa,10,15,15,1634,20,56.81999999999999,0.3800000000000008,0.09000000000000008,14,8,8,8,14,47.13636363636363
Hoopa,15,10,10,1609,20,54.61,0.34999999999999964,0.08000000000000007,14,8,8,8,14,50.0
Hoopa,15,10,15,1631,20,56.10000000000001,0.34999999999999964,0.08000000000000007,14,8,8,8,14,46.78030303030303
Hoopa,15,15,10,1628,20,55.92,0.34999999999999964,0.08000000000000007,14,8,8,8,14,46.78030303030303
Hoopa,15,15,15,1650,20,57.46000000000001,0.34999999999999964,0.08000000000000007,14,8,8,8,14,49.39393939393939
Hydreigon,10,10,10,950,24,65.87,1.1800000000000006,0.20000000000000018,1,2,2,2,1,49.46969696969697
Hydreigon,10,10,15,960,24,67.37000000000002,1.1800000000000006,0.20000000000000018,1,2,2,2,1,48.57575757575758
Hydreigon,10,15,10,962,24,67.54,1.1800000000000006,0.20000000000000018,1,2,2,2,1,48.57575757575758
Hydreigon,10,15,15,973,24,69.07000000000001,1.1800000000000006,0.20000000000000018,1,2,2,2,1,47.38636363636363
Hydreigon,15,10,10,968,24,67.01,1.1900000000000013,0.21999999999999997,1,2,2,2,1,48.57575757575758
Hydreigon,15,10,15,979,24,68.53,1.1900000000000013,0.21999999999999997,1,2,2,2,1,48.057851239669425
Hydreigon,15,15,10,980,24,68.70999999999998,1.1900000000000013,0.21999999999999997,1,2,2,2,1,47.86363636363637
Hydreigon,15,15,15,991,24,70.27,1.1900000000000013,0.21999999999999997,1,2,2,2,1,46.96969696969697
Incineroar,10,10,10,782,24,78.88,1.459999999999999,0.29000000000000026,6,1,1,1,6,44.8051948051948
Incineroar,10,10,15,791,25,80.63,1.459999999999999,0.29000000000000026,6,1,1,1,6,44.8051948051948
Incineroar,10,15,10,793,24,81.02000000000001,1.459999999999999,0.29000000000000026,6,1,1,1,6,44.09090909090909
Incineroar,10,15,15,802,25,82.81000000000002,1.459999999999999,0.29000000000000026,6,1,1,1,6,43.37662337662338
Incineroar,15,10,10,799,24,80.67000000000002,1.5,0.2799999999999998,6,1,1,1,6,44.20454545454545
Incineroar,15,10,15,808,25,82.46000000000001,1.5,0.2799999999999998,6,1,1,1,6,43.57954545454545
Incineroar,15,15,10,810,24,82.85,1.5,0.2799999999999998,6,1,1,1,6,43.37662337662338
Incineroar,15,15,15,819,25,84.68,1.5,0.2799999999999998,6,1,1,1,6,43.1060606060606
Jirachi,10,10,10,854,26,87.72,1.33,0.22999999999999998,16,14,14,14,16,33.86363636363636
Jirachi,10,10,15,864,26,89.57000000000001,1.33,0.22999999999999998,16,14,14,14,16,33.057851239669425
Jirachi,10,15,10,864,26,89.71000000000001,1.33,0.22999999999999998,16,14,14,14,16,33.057851239669425
Jirachi,10,15,15,873,26,91.61,1.33,0.22999999999999998,16,14,14,14,16,32.803030303030305
Jirachi,15,10,10,873,26,89.7,1.3499999999999996,0.22999999999999998,16,14,14,14,16,33.057851239669425
Jirachi,15,10,15,883,26,91.59,1.3499999999999996,0.22999999999999998,16,14,14,14,16,32.803030303030305
Jirachi,15,15,10,883,26,91.72999999999999,1.3499999999999996,0.22999999999999998,16,14,14,14,16,32.803030303030305
Jirachi,15,15,15,893,26,93.67999999999999,1.3499999999999996,0.22999999999999998,16,14,14,14,16,32.07070707070707
Jolteon,10,10,15,764,19,62.769999999999996,1.2800000000000011,0.21999999999999997,3,3,3,12,3,49.82954545454545
Jolteon,10,15,10,763,19,62.60000000000001,1.2800000000000011,0.21999999999999997,3,3,3,12,3,49.84848484848485
Jolteon,10,15,15,774,19,64.41,1.2800000000000011,0.21999999999999997,3,3,3,12,3,49.292929292929294
Jolteon,15,10,15,779,19,64.10999999999999,1.3200000000000003,0.22999999999999998,3,3,3,12,3,49.292929292929294
Jolteon,15,15,10,779,19,63.93000000000001,1.3200000000000003,0.22999999999999998,3,3,3,12,3,49.292929292929294
Jolteon,15,15,15,790,19,65.77999999999999,1.3200000000000003,0.22999999999999998,3,3,3,12,3,48.51239669421488
Kingambit,10,10,10,947,26,76.38000000000001,1.1899999999999995,0.22999999999999998,1,16,1,1,5,36.96969696969697
Kingambit,10,10,15,957,26,78.00999999999999,1.1899999999999995,0.22999999999999998,1,16,1,1,5,34.88636363636363
Kingambit,10,15,10,959,26,78.17000000000002,1.1899999999999995,0.22999999999999998,1,16,1,1,5,34.88636363636363
Kingambit,10,15,15,968,26,79.83999999999999,1.1899999999999995,0.22999999999999998,1,16,1,1,5,34.46969696969697
Kingambit,15,10,10,967,26,77.88,1.2200000000000006,0.24,1,16,1,1,5,34.88636363636363
Kingambit,15,10,15,976,26,79.54,1.2200000000000006,0.24,1,16,1,1,5,34.46969696969697
Kingambit,15,15,10,977,26,79.70999999999998,1.2200000000000006,0.24,1,16,1,1,5,34.12587412587413
Kingambit,15,15,15,988,26,81.41,1.2200000000000006,0.24,1,16,1,1,5,34.12587412587413
Kommo-o,10,10,10,866,21,77.22000000000001,1.4100000000000001,0.2699999999999998,2,5,2,5,12,49.368686868686865
Kommo-o,10,10,15,877,21,79.24000000000001,1.4100000000000001,0.2699999999999998,2,5,2,5,12,49.037433155080215
Kommo-o,10,15,10,874,21,78.75999999999999,1.4100000000000001,0.2699999999999998,2,5,2,5,12,49.037433155080215
Kommo-o,10,15,15,885,21,80.82,1.4100000000000001,0.2699999999999998,2,5,2,5,12,48.24242424242424
Kommo-o,15,10,10,884,21,78.88,1.4400000000000013,0.28000000000000025,2,5,2,5,12,49.037433155080215
Kommo-o,15,10,15,895,21,80.94999999999999,1.4400000000000013,0.28000000000000025,2,5,2,5,12,48.24242424242424
Kommo-o,15,15,10,893,21,80.46,1.4400000000000013,0.28000000000000025,2,5,2,5,12,48.24242424242424
Kommo-o,15,15,15,904,21,82.58,1.4400000000000013,0.28000000000000025,2,5,2,5,12,47.75974025974026
Koraidon,10,10,10,1043,23,82.02999999999999,1.2699999999999996,0.24,5,2,2,12,2,44.510489510489506
Koraidon,10,10,15,1055,24,83.94000000000001,1.2699999999999996,0.24,5,2,2,12,2,44.12587412587413
Koraidon,10,15,10,1055,23,83.78999999999999,1.2699999999999996,0.24,5,2,2,12,2,44.12587412587413
Koraidon,10,15,15,1067,24,85.74,1.2699999999999996,0.24,5,2,2,12,2,42.86096256684492
Koraidon,15,10,10,1063,23,83.58,1.3000000000000007,0.22999999999999998,5,2,2,12,2,44.12587412587413
Koraidon,15,10,15,1074,24,85.53000000000002,1.3000000000000007,0.22999999999999998,5,2,2,12,2,43.03977272727273
Koraidon,15,15,10,1073,23,85.38,1.3000000000000007,0.22999999999999998,5,2,2,12,2,43.03977272727273
Koraidon,15,15,15,1086,24,87.36,1.3000000000000007,0.22999999999999998,5,2,2,12,2,42.27272727272727
Krookodile,10,10,10,795,24,68.57000000000001,1.42,0.21999999999999997,10,1,10,10,1,39.20454545454545
Krookodile,10,10,15,804,25,70.09,1.42,0.21999999999999997,10,1,10,10,1,38.37662337662338
Krookodile,10,15,10,807,24,70.61000000000001,1.42,0.21999999999999997,10,1,10,10,1,38.1060606060606
Krookodile,10,15,15,816,25,72.16999999999999,1.42,0.21999999999999997,10,1,10,10,1,37.72727272727273
Krookodile,15,10,10,812,24,69.96000000000001,1.4399999999999995,0.21999999999999997,10,1,10,10,1,38.57954545454545
Krookodile,15,10,15,821,25,71.5,1.4399999999999995,0.21999999999999997,10,1,10,10,1,37.72727272727273
Krookodile,15,15,10,824,24,72.05,1.4399999999999995,0.21999999999999997,10,1,10,10,1,37.72727272727273
Krookodile,15,15,15,833,25,73.63,1.4399999999999995,0.21999999999999997,10,1,10,10,1,37.72727272727273
Kyogre,10,10,10,1081,23,81.72,1.2399999999999984,0.26,17,17,17,17,17,46.515151515151516
Kyogre,10,10,15,1094,24,83.61999999999999,1.2399999999999984,0.26,17,17,17,17,17,46.07954545454545
Kyogre,10,15,10,1093,23,83.45,1.2399999999999984,0.26,17,17,17,17,17,46.07954545454545
Kyogre,10,15,15,1105,24,85.38,1.2399999999999984,0.26,17,17,17,17,17,45.95959595959596
Kyogre,15,10,10,1100,23,83.24,1.2800000000000011,0.27,17,17,17,17,17,46.07954545454545
Kyogre,15,10,15,1114,24,85.17,1.2800000000000011,0.27,17,17,17,17,17,45.95959595959596
Kyogre,15,15,10,1112,23,84.99,1.2800000000000011,0.27,17,17,17,17,17,45.95959595959596
Kyogre,15,15,15,1125,24,86.97000000000001,1.2800000000000011,0.27,17,17,17,17,17,43.96694214876033
Kyurem,10,10,10,1212,28,73.99,0.7099999999999991,0.17000000000000015,2,11,8,11,2,50.0
Kyurem,10,10,15,1224,28,75.42999999999999,0.7099999999999991,0.17000000000000015,2,11,8,11,2,50.0
Kyurem,10,15,10,1227,28,75.90999999999998,0.7099999999999991,0.17000000000000015,2,11,8,11,2,50.0
Kyurem,10,15,15,1240,28,77.39999999999999,0.7099999999999991,0.17000000000000015,2,11,8,11,2,50.0
Kyurem,15,10,10,1231,28,75.12,0.7200000000000006,0.16000000000000014,2,11,8,11,2,50.0
Kyurem,15,10,15,1243,28,76.60000000000001,0.7200000000000006,0.16000000000000014,2,11,8,11,2,50.0
Kyurem,15,15,10,1246,28,77.07,0.7200000000000006,0.16000000000000014,2,11,8,11,2,50.0
Kyurem,15,15,15,1259,28,78.57999999999998,0.7200000000000006,0.16000000000000014,2,11,8,11,2,45.68181818181818
Landorus,10,10,10,1308,23,57.97,0.7100000000000009,0.1200000000000001,10,7,10,10,5,46.313131313131315
Landorus,10,10,15,1323,24,59.31999999999999,0.7100000000000009,0.1200000000000001,10,7,10,10,5,45.0
Landorus,10,15,10,1326,23,59.53999999999999,0.7100000000000009,0.1200000000000001,10,7,10,10,5,45.0
Landorus,10,15,15,1341,24,60.920000000000016,0.7100000000000009,0.1200000000000001,10,7,10,10,5,45.0
Landorus,15,10,10,1325,23,58.739999999999995,0.7000000000000011,0.09999999999999987,10,7,10,10,5,45.0
Landorus,15,10,15,1340,24,60.110000000000014,0.7000000000000011,0.09999999999999987,10,7,10,10,5,45.0
Landorus,15,15,10,1343,23,60.33000000000001,0.7000000000000011,0.09999999999999987,10,7,10,10,5,45.0
Landorus,15,15,15,1359,24,61.730000000000004,0.7000000000000011,0.09999999999999987,10,7,10,10,5,45.0
Latias,10,10,10,920,22,96.17000000000002,1.3200000000000003,0.26,2,14,2,2,14,42.24242424242424
Latias,10,10,15,931,23,98.58000000000001,1.3200000000000003,0.26,2,14,2,2,14,42.10227272727273
Latias,10,15,10,929,22,98.06,1.3200000000000003,0.26,2,14,2,2,14,42.10227272727273
Latias,10,15,15,940,23,100.5,1.3200000000000003,0.26,2,14,2,2,14,41.78977272727273
Latias,15,10,10,938,22,98.21000000000001,1.3600000000000012,0.26,2,14,2,2,14,42.10227272727273
Latias,15,10,15,951,23,100.66,1.3600000000000012,0.26,2,14,2,2,14,41.78977272727273
Latias,15,15,10,948,22,100.11999999999999,1.3600000000000012,0.26,2,14,2,2,14,41.78977272727273
Latias,15,15,15,960,23,102.64,1.3600000000000012,0.26,2,14,2,2,14,41.33116883116883
Latios,10,10,10,1000,22,79.76,1.4000000000000004,0.24,2,14,2,9,14,45.51948051948052
Latios,10,10,15,1013,23,81.74999999999999,1.4000000000000004,0.24,2,14,2,9,14,44.510489510489506
Latios,10,15,10,1012,22,81.56,1.4000000000000004,0.24,2,14,2,9,14,44.510489510489506
Latios,10,15,15,1024,23,83.60000000000001,1.4000000000000004,0.24,2,14,2,9,14,44.36363636363636
Latios,15,10,10,1018,22,81.19,1.4299999999999997,0.25,2,14,2,9,14,44.510489510489506
Latios,15,10,15,1031,23,83.22,1.4299999999999997,0.25,2,14,2,9,14,44.36363636363636
Latios,15,15,10,1030,22,83.02999999999999,1.4299999999999997,0.25,2,14,2,9,14,44.36363636363636
Latios,15,15,15,1043,23,85.1,1.4299999999999997,0.25,2,14,2,9,14,43.21969696969697
Leafeon,10,10,10,768,19,70.44999999999999,1.3900000000000006,0.25,9,9,9,9,9,39.87603305785124
Leafeon,10,10,15,779,19,72.48000000000002,1.3900000000000006,0.25,9,9,9,9,9,39.87603305785124
Leafeon,10,15,10,777,19,71.97000000000001,1.3900000000000006,0.25,9,9,9,9,9,39.87603305785124
Leafeon,10,15,15,788,19,74.06,1.3900000000000006,0.25,9,9,9,9,9,39.8051948051948
Leafeon,15,10,10,785,19,71.99,1.4100000000000001,0.24,9,9,9,9,9,39.87603305785124
Leafeon,15,10,15,796,19,74.07000000000001,1.4100000000000001,0.24,9,9,9,9,9,39.8051948051948
Leafeon,15,15,10,794,19,73.55000000000001,1.4100000000000001,0.24,9,9,9,9,9,39.82954545454545
Leafeon,15,15,15,805,19,75.67,1.4100000000000001,0.24,9,9,9,9,9,38.73737373737374
Leafeon,15,15,15,805,19,75.67,1.4100000000000001,0.24,9,9,9,9,9,38.73737373737374
Leafeon,15,15,15,805,19,75.67,1.4100000000000001,0.24,9,9,9,9,9,38.73737373737374
Leafeon,15,15,15,805,19,75.67,1.4100000000000001,0.24,9,9,9,9,9,38.73737373737374
Leafeon,15,15,15,805,19,75.67,1.4100000000000001,0.24,9,9,9,9,9,38.73737373737374
Leafeon,15,15,15,805,19,75.67,1.4100000000000001,0.24,9,9,9,9,9,38.73737373737374
Leafeon,15,15,15,805,19,75.67,1.4100000000000001,0.24,9,9,9,9,9,38.73737373737374
Leafeon,15,15,15,805,19,75.67,1.4100000000000001,0.24,9,9,9,9,9,38.73737373737374
Leafeon,15,15,15,805,19,75.67,1.4100000000000001,0.24,9,9,9,9,9,38.73737373737374
Lunala,10,10,10,1061,30,95.75999999999999,1.2400000000000002,0.19999999999999996,14,8,14,14,4,33.74458874458875
Lunala,10,10,15,1071,30,97.51000000000002,1.2400000000000002,0.19999999999999996,14,8,14,14,4,33.44919786096257
Lunala,10,15,10,1075,30,98.14999999999999,1.2400000000000002,0.19999999999999996,14,8,14,14,4,32.93181818181818
Lunala,10,15,15,1085,30,99.93,1.2400000000000002,0.19999999999999996,14,8,14,14,4,32.04545454545455
Lunala,15,10,10,1082,30,97.62,1.2599999999999998,0.19999999999999996,14,8,14,14,4,32.93181818181818
Lunala,15,10,15,1092,30,99.39999999999999,1.2599999999999998,0.19999999999999996,14,8,14,14,4,32.04545454545455
Lunala,15,15,10,1095,30,100.04999999999998,1.2599999999999998,0.19999999999999996,14,8,14,14,4,31.33116883116883
Lunala,15,15,15,1106,30,101.88000000000001,1.2599999999999998,0.19999999999999996,14,8,14,14,4,31.035353535353536
Machamp,10,10,10,797,24,70.78999999999999,1.3599999999999994,0.22999999999999998,5,5,5,5,1,45.57575757575758
Machamp,10,10,15,807,24,72.42999999999999,1.3599999999999994,0.22999999999999998,5,5,5,5,1,44.292929292929294
Machamp,10,15,10,810,24,72.88000000000001,1.3599999999999994,0.22999999999999998,5,5,5,5,1,44.292929292929294
Machamp,10,15,15,819,24,74.57999999999998,1.3599999999999994,0.22999999999999998,5,5,5,5,1,43.1060606060606
Machamp,15,10,10,814,24,72.16,1.3900000000000006,0.21999999999999997,5,5,5,5,1,44.292929292929294
Machamp,15,10,15,824,24,73.82000000000001,1.3900000000000006,0.21999999999999997,5,5,5,5,1,43.73737373737374
Machamp,15,15,10,826,24,74.29,1.3900000000000006,0.21999999999999997,5,5,5,5,1,43.73737373737374
Machamp,15,15,15,836,24,76.0,1.3900000000000006,0.21999999999999997,5,5,5,5,1,42.32954545454545
Magmortar,10,15,15,840,21,62.75,1.2200000000000006,0.2100000000000002,6,6,5,6,10,48.96694214876033
Magmortar,15,10,15,845,21,62.290000000000006,1.25,0.20999999999999996,6,6,5,6,10,49.36363636363636
Magmortar,15,15,10,845,21,62.370000000000005,1.25,0.20999999999999996,6,6,5,6,10,48.96694214876033
Magmortar,15,15,15,857,21,63.989999999999995,1.25,0.20999999999999996,6,6,5,6,10,48.96694214876033
Magnezone,10,10,10,838,19,75.4,1.5199999999999996,0.27,3,16,3,3,3,37.38636363636363
Magnezone,10,10,15,849,21,77.46,1.5199999999999996,0.27,3,16,3,3,3,36.07954545454545
Magnezone,10,15,10,847,19,77.16,1.5199999999999996,0.27,3,16,3,3,3,36.07954545454545
Magnezone,10,15,15,859,21,79.27999999999999,1.5199999999999996,0.27,3,16,3,3,3,35.51948051948052
Magnezone,15,10,10,855,19,76.98,1.5500000000000007,0.28,3,16,3,3,3,36.07954545454545
Magnezone,15,10,15,866,21,79.1,1.5500000000000007,0.28,3,16,3,3,3,35.51948051948052
Magnezone,15,15,10,865,19,78.78000000000002,1.5500000000000007,0.28,3,16,3,3,3,35.51948051948052
Magnezone,15,15,15,876,21,80.94,1.5500000000000007,0.28,3,16,3,3,3,35.36363636363637
Mamoswine,10,10,10,870,27,71.19,1.4100000000000001,0.22999999999999998,11,10,10,11,10,45.85227272727273
Mamoswine,10,10,15,879,27,72.60999999999999,1.4100000000000001,0.22999999999999998,11,10,10,11,10,45.64935064935065
Mamoswine,10,15,10,884,27,73.47,1.4100000000000001,0.22999999999999998,11,10,10,11,10,44.510489510489506
Mamoswine,10,15,15,892,27,74.93,1.4100000000000001,0.22999999999999998,11,10,10,11,10,43.47402597402598
Mamoswine,15,10,10,887,27,72.60000000000001,1.4399999999999995,0.22999999999999998,11,10,10,11,10,45.6198347107438
Mamoswine,15,10,15,895,27,74.05999999999999,1.4399999999999995,0.22999999999999998,11,10,10,11,10,44.12587412587413
Mamoswine,15,15,10,901,27,74.93,1.4399999999999995,0.22999999999999998,11,10,10,11,10,43.47402597402598
Mamoswine,15,15,15,910,27,76.42,1.4399999999999995,0.22999999999999998,11,10,10,11,10,43.03977272727273
Manaphy,10,10,10,854,26,76.95,1.160000000000001,0.18999999999999995,17,17,17,14,17,41.86868686868687
Manaphy,10,10,15,864,26,78.58000000000001,1.160000000000001,0.18999999999999995,17,17,17,14,17,41.24242424242424
Manaphy,10,15,10,864,26,78.7,1.160000000000001,0.18999999999999995,17,17,17,14,17,41.24242424242424
Manaphy,10,15,15,873,26,80.37999999999998,1.160000000000001,0.18999999999999995,17,17,17,14,17,39.331550802139034
Manaphy,15,10,10,873,26,78.70000000000002,1.1899999999999995,0.19999999999999996,17,17,17,14,17,41.24242424242424
Manaphy,15,10,15,883,26,80.38,1.1899999999999995,0.19999999999999996,17,17,17,14,17,39.24242424242424
Manaphy,15,15,10,883,26,80.47999999999999,1.1899999999999995,0.19999999999999996,17,17,17,14,17,38.97727272727273
Manaphy,15,15,15,893,26,82.19999999999999,1.1899999999999995,0.19999999999999996,17,17,17,14,17,38.66477272727273
Melmetal,10,10,10,943,30,84.02,1.200000000000001,0.22999999999999998,16,16,3,16,5,37.36363636363636
Melmetal,10,10,15,951,30,85.55,1.200000000000001,0.22999999999999998,16,16,3,16,5,36.515151515151516
Melmetal,10,15,10,954,30,86.11999999999999,1.200000000000001,0.22999999999999998,16,16,3,16,5,36.07954545454545
Melmetal,10,15,15,963,30,87.69999999999999,1.200000000000001,0.22999999999999998,16,16,3,16,5,34.88636363636363
Melmetal,15,10,10,964,30,85.77999999999999,1.2199999999999989,0.24,16,16,3,16,5,36.515151515151516
Melmetal,15,10,15,972,30,87.36,1.2199999999999989,0.24,16,16,3,16,5,35.45454545454545
Melmetal,15,15,10,975,30,87.94,1.2199999999999989,0.24,16,16,3,16,5,34.88636363636363
Melmetal,15,15,15,984,30,89.55,1.2199999999999989,0.24,16,16,3,16,5,34.88636363636363
Meloetta,10,10,10,979,26,64.38,2.6400000000000006,0.5800000000000001,12,14,12,14,12,45.0
Meloetta,10,10,15,988,26,65.76000000000002,2.6400000000000006,0.5800000000000001,12,14,12,14,12,45.0
Meloetta,10,15,10,997,26,66.37,2.6400000000000006,0.5800000000000001,12,14,12,14,12,45.0
Meloetta,10,15,15,1007,26,67.79,2.6400000000000006,0.5800000000000001,12,14,12,14,12,45.0
Meloetta,15,10,10,992,26,65.37,2.66,0.5800000000000001,12,14,12,14,12,45.0
Meloetta,15,10,15,1002,26,66.75,2.66,0.5800000000000001,12,14,12,14,12,45.0
Meloetta,15,15,10,1011,26,67.38,2.66,0.5800000000000001,12,14,12,14,12,45.0
Meloetta,15,15,15,1021,26,68.82000000000001,2.66,0.5800000000000001,12,14,12,14,12,45.0
Meowscarada,10,10,10,735,21,55.13,1.370000000000001,0.2100000000000002,9,1,9,9,1,42.95454545454545
Meowscarada,10,10,15,745,22,56.550000000000004,1.370000000000001,0.2100000000000002,9,1,9,9,1,42.62626262626263
Meowscarada,10,15,10,747,21,56.82000000000001,1.370000000000001,0.2100000000000002,9,1,9,9,1,42.36363636363636
Meowscarada,10,15,15,756,22,58.28,1.370000000000001,0.2100000000000002,9,1,9,9,1,41.23376623376623
Meowscarada,15,10,10,751,21,56.230000000000004,1.3899999999999988,0.19999999999999996,9,1,9,9,1,42.95454545454545
Meowscarada,15,10,15,761,22,57.690000000000005,1.3899999999999988,0.19999999999999996,9,1,9,9,1,41.23376623376623
Meowscarada,15,15,10,762,21,57.96,1.3899999999999988,0.19999999999999996,9,1,9,9,1,41.23376623376623
Meowscarada,15,15,15,772,22,59.46,1.3899999999999988,0.19999999999999996,9,1,9,9,1,39.510489510489506
Mesprit,10,10,15,808,23,70.7,1.1999999999999993,0.21999999999999997,14,14,14,14,11,49.12587412587413
Mesprit,10,15,10,808,22,70.52999999999999,1.1999999999999993,0.21999999999999997,14,14,14,14,11,49.12587412587413
Mesprit,10,15,15,818,23,72.30000000000001,1.1999999999999993,0.21999999999999997,14,14,14,14,11,47.56684491978609
Mesprit,15,10,10,816,22,70.61999999999999,1.2400000000000002,0.24,14,14,14,14,11,49.12587412587413
Mesprit,15,10,15,826,23,72.38999999999999,1.2400000000000002,0.24,14,14,14,14,11,47.56684491978609
Mesprit,15,15,10,825,22,72.22,1.2400000000000002,0.24,14,14,14,14,11,47.56684491978609
Mesprit,15,15,15,836,23,74.02000000000001,1.2400000000000002,0.24,14,14,14,14,11,46.93181818181818
Metagross,10,10,10,994,22,80.01999999999998,1.299999999999999,0.22999999999999998,16,14,16,14,16,35.78512396694215
Metagross,10,10,15,1007,23,82.01999999999998,1.299999999999999,0.22999999999999998,16,14,16,14,16,35.78512396694215
Metagross,10,15,10,1005,22,81.69,1.299999999999999,0.22999999999999998,16,14,16,14,16,35.78512396694215
Metagross,10,15,15,1018,23,83.73,1.299999999999999,0.22999999999999998,16,14,16,14,16,35.66433566433567
Metagross,15,10,10,1013,22,81.44,1.33,0.24,16,14,16,14,16,35.78512396694215
Metagross,15,10,15,1025,23,83.47999999999999,1.33,0.24,16,14,16,14,16,35.71969696969697
Metagross,15,15,10,1024,22,83.13999999999999,1.33,0.24,16,14,16,14,16,35.71969696969697
